nct_id,overall_status,number_of_arms,intervention_count,has_multiple_intervention_types,log_enrollment,log_duration,high_enroll_flag_975,high_enroll_flag_99,has_dmc,has_expanded_access,healthy_volunteers,is_fda_regulated_drug,is_fda_regulated_device,phase_grouped,intervention_grouped,condt_grouped,allocation_grouped,masking_grouped,model_grouped,purpose_grouped,sponsor_grouped,elig_gender_grouped,elig_age_grouped
NCT00087633,1,2.0,1,0,4.7535901911063645,7.2875606403097235,0,0,-1,0,0.0,-1,-1,4,drug,gastrointestinal_disorders,randomized,unknown,parallel,treatment,Industry,all,adult
NCT00531453,1,2.0,1,0,4.59511985013459,6.361302477572996,0,0,-1,0,0.0,-1,-1,2,drug,cancers,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT00211380,0,2.0,1,0,2.19722457733622,6.82001636467413,0,0,0,0,1.0,-1,-1,not applicable,drug,mental_disorders,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT05377437,1,1.0,1,0,5.236441962829949,7.107425474110705,0,0,1,0,1.0,0,0,not applicable,other,neurological_disorders,non_randomized,unknown,single_group,diagnostic,Other,all,adult
NCT02161393,1,2.0,1,0,3.9318256327243257,6.55250788703459,0,0,1,0,0.0,-1,-1,not applicable,behavioral,respiratory_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT04405219,1,2.0,1,0,4.795790545596741,6.54534966033442,0,0,0,0,1.0,0,0,not applicable,other,Multiple,non_randomized,unknown,crossover,other,Other,all,adult
NCT02678338,1,1.0,1,0,3.044522437723423,7.080867896690782,0,0,1,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT02179476,0,1.0,1,0,1.0986122886681098,7.348587530927593,0,0,1,0,0.0,-1,-1,not applicable,device,musculoskeletal_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT01858090,1,3.0,1,0,4.543294782270004,5.902633333401366,0,0,1,0,0.0,-1,-1,3,drug,others,randomized,double,parallel,treatment,Other,female,adult
NCT03971994,1,3.0,1,0,3.737669618283368,6.818924065275521,0,0,0,0,1.0,0,0,not applicable,behavioral,neurological_disorders,non_randomized,single,single_group,other,Other,all,mixed
NCT04041960,1,3.0,1,0,3.367295829986474,6.674561391814426,0,0,0,0,0.0,0,0,not applicable,other,others,randomized,single,parallel,research,Multiple,all,adult
NCT06391268,1,3.0,1,0,4.394449154672439,6.922643891475888,0,0,1,0,1.0,0,0,not applicable,behavioral,musculoskeletal_disorders,randomized,double,parallel,research,Other,all,mixed
NCT00459537,1,2.0,1,0,6.937314081223682,6.511745329644728,0,0,-1,0,0.0,-1,-1,3,drug,dermatological_disorders,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT03219034,1,2.0,1,0,4.143134726391533,6.267200548541362,0,0,0,0,0.0,0,1,not applicable,device,respiratory_disorders,randomized,unknown,crossover,treatment,Other,all,adult
NCT01804257,1,1.0,1,0,3.367295829986474,5.902633333401366,0,0,0,0,0.0,-1,-1,not applicable,other,mental_disorders,non_randomized,unknown,single_group,research,Multiple,all,adult
NCT05225857,1,2.0,1,0,4.51085950651685,6.336825731146441,0,0,0,0,1.0,0,0,1,drug,musculoskeletal_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT05282329,1,2.0,1,0,3.9318256327243257,6.621405651764134,0,0,1,0,0.0,0,0,not applicable,device,mental_disorders,randomized,quadruple,parallel,treatment,Other,all,mixed
NCT01546636,1,2.0,1,0,4.262679877041316,6.881411303642535,0,0,0,0,0.0,-1,-1,not applicable,other,cardiovascular_diseases,randomized,single,parallel,prevention,Other,all,mixed
NCT00097773,1,4.0,1,0,5.720311776607412,7.493317248862145,0,0,1,0,0.0,-1,-1,2,drug,respiratory_disorders,randomized,quadruple,parallel,prevention,Multiple,all,child
NCT02572453,0,3.0,1,0,3.258096538021482,7.501082124259871,0,0,1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,parallel,treatment,Government,all,adult
NCT03518242,1,1.0,2,1,4.61512051684126,7.264730177929867,0,0,1,0,0.0,1,0,1,Multiple,cancers,non_randomized,unknown,single_group,treatment,Multiple,female,adult
NCT06723873,1,2.0,1,0,3.6375861597263857,6.416732282512326,0,0,0,0,0.0,0,0,not applicable,other,Multiple,non_randomized,unknown,parallel,treatment,Other,all,adult
NCT03552133,1,2.0,1,0,2.6390573296152584,7.038783541388542,0,0,1,0,1.0,0,1,not applicable,device,Multiple,non_randomized,unknown,single_group,research,Multiple,all,mixed
NCT04709081,1,2.0,1,0,3.6635616461296463,4.762173934797756,0,0,0,0,1.0,1,0,1,drug,,randomized,unknown,parallel,research,Industry,all,adult
NCT02567929,1,2.0,1,0,5.389071729816501,5.62040086571715,0,0,0,0,0.0,-1,-1,not applicable,drug,cancers,randomized,quadruple,factorial,research,Other,female,adult
NCT01234285,0,4.0,1,0,0.0,6.943122422819428,0,0,1,0,0.0,-1,-1,2,drug,infectious_diseases,non_randomized,unknown,parallel,treatment,Other,all,mixed
NCT00782353,1,3.0,1,0,3.58351893845611,5.0238805208462765,0,0,0,0,0.0,-1,-1,1,drug,gastrointestinal_disorders,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT05122455,1,5.0,1,0,4.127134385045092,6.922643891475888,0,0,0,0,0.0,0,0,2,drug,others,non_randomized,unknown,sequential,research,Multiple,all,mixed
NCT01642914,1,3.0,1,0,6.190315405853148,5.902633333401366,0,0,0,0,1.0,-1,-1,3,drug,Multiple,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT01250249,1,1.0,1,0,4.795790545596741,5.3612921657094255,0,0,1,0,1.0,-1,-1,3,biological,,,,,,Industry,all,child
NCT03919383,0,1.0,1,0,0.0,5.564520407322694,0,0,1,0,0.0,0,0,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,all,mixed
NCT01950260,1,2.0,2,1,4.127134385045092,7.1770187659099,0,0,0,0,0.0,-1,-1,2,Multiple,others,randomized,quadruple,parallel,prevention,Other,all,mixed
NCT02269566,0,2.0,1,0,3.218875824868201,6.361302477572996,0,0,1,0,0.0,-1,-1,1,drug,respiratory_disorders,randomized,quadruple,parallel,treatment,Multiple,all,adult
NCT02569697,1,4.0,1,0,3.9318256327243257,5.365976015021851,0,0,0,0,1.0,-1,-1,1,other,infectious_diseases,non_randomized,unknown,crossover,other,Other,female,adult
NCT03128021,1,4.0,2,1,4.060443010546419,7.736307096548285,0,0,1,0,0.0,1,0,4,Multiple,mental_disorders,randomized,quadruple,parallel,treatment,Multiple,all,adult
NCT05146128,1,3.0,1,0,3.6635616461296463,4.770684624465665,0,0,0,0,1.0,0,0,not applicable,other,others,randomized,single,parallel,other,Other,male,adult
NCT02336360,1,1.0,1,0,1.9459101490553128,5.0238805208462765,0,0,0,0,1.0,-1,-1,1,drug,neurological_disorders,non_randomized,unknown,single_group,diagnostic,Industry,all,unknown
NCT01184248,1,2.0,1,0,3.4339872044851463,5.5053315359323625,0,0,-1,0,0.0,-1,-1,not applicable,behavioral,others,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT00856063,1,2.0,1,0,1.791759469228055,5.62040086571715,0,0,0,0,0.0,-1,-1,4,drug,mental_disorders,randomized,quadruple,crossover,diagnostic,Other,all,child
NCT06164665,1,2.0,2,1,2.302585092994046,4.812184355372417,0,0,0,0,1.0,1,0,4,Multiple,others,randomized,double,crossover,treatment,Government,male,adult
NCT04303676,1,2.0,1,0,5.991464547107982,6.959398512133975,0,0,0,0,0.0,0,0,not applicable,other,mental_disorders,randomized,unknown,parallel,research,Other,all,mixed
NCT05716789,1,1.0,1,0,4.330733340286331,5.198497031265826,0,0,1,0,0.0,0,0,not applicable,procedure,cardiovascular_diseases,non_randomized,unknown,single_group,diagnostic,Industry,all,mixed
NCT03665714,1,2.0,1,0,5.733341276897746,6.606650186198215,0,0,0,0,0.0,0,0,not applicable,other,cancers,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT03017924,1,2.0,1,0,3.1780538303479458,5.902633333401366,0,0,1,0,1.0,-1,-1,not applicable,device,others,randomized,unknown,parallel,prevention,Other,all,adult
NCT00848016,1,1.0,1,0,3.4011973816621555,7.104144092987527,0,0,-1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Government,all,adult
NCT03346629,1,1.0,1,0,5.442417710521793,5.981414211254481,0,0,1,0,1.0,0,0,4,drug,others,non_randomized,unknown,single_group,treatment,Multiple,female,unknown
NCT04665596,1,1.0,1,0,2.3978952727983707,7.3864708488298945,0,0,1,0,0.0,0,0,not applicable,device,cardiovascular_diseases,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT01068288,0,2.0,1,0,1.791759469228055,6.55250788703459,0,0,1,0,0.0,-1,-1,not applicable,procedure,gastrointestinal_disorders,randomized,unknown,parallel,treatment,Other,all,mixed
NCT02643069,1,2.0,1,0,6.71174039505618,7.857867559331803,0,0,1,0,0.0,-1,-1,not applicable,other,others,randomized,double,parallel,prevention,Other,all,senior
NCT03088046,1,1.0,1,0,2.772588722239781,5.902633333401366,0,0,0,0,0.0,0,0,not applicable,drug,Multiple,non_randomized,unknown,single_group,diagnostic,Other,female,adult
NCT04252053,1,2.0,1,0,3.9318256327243257,5.808142489980444,0,0,0,0,0.0,0,0,not applicable,other,neurological_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT02235090,0,3.0,1,0,0.0,5.934894195619588,0,0,1,0,1.0,-1,-1,not applicable,other,Multiple,randomized,quadruple,parallel,other,Other,all,mixed
NCT01376440,1,2.0,1,0,6.740519359606223,4.812184355372417,1,1,1,0,0.0,-1,-1,1,other,others,randomized,unknown,parallel,prevention,Other,all,child
NCT06110325,1,2.0,1,0,3.4339872044851463,4.127134385045092,0,0,0,0,0.0,0,0,not applicable,other,others,randomized,single,parallel,treatment,Other,all,mixed
NCT01015001,1,2.0,1,0,3.044522437723423,6.363028103540465,0,0,0,0,0.0,-1,-1,3,procedure,Multiple,randomized,double,parallel,treatment,Other,all,adult
NCT02220712,1,1.0,1,0,2.8903717578961645,5.616771097666572,0,0,0,0,0.0,-1,-1,1,drug,mental_disorders,non_randomized,unknown,single_group,other,Industry,all,adult
NCT04082364,1,5.0,2,1,4.418840607796598,7.602900462204755,0,0,1,0,0.0,1,0,2,Multiple,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT01668030,1,2.0,1,0,2.3978952727983707,6.816735880594968,0,0,0,0,0.0,-1,-1,4,drug,others,randomized,triple,sequential,treatment,Multiple,all,adult
NCT00639093,1,2.0,1,0,4.5217885770490405,6.126869184114185,0,0,0,0,1.0,-1,-1,not applicable,behavioral,others,randomized,unknown,parallel,treatment,Other,all,adult
NCT01246362,1,2.0,1,0,4.189654742026425,6.82001636467413,0,0,0,0,0.0,-1,-1,2,drug,musculoskeletal_disorders,randomized,quadruple,parallel,treatment,Multiple,all,mixed
NCT05664685,1,2.0,1,0,4.852030263919617,6.154858094016418,0,0,1,0,0.0,0,0,4,drug,infectious_diseases,randomized,triple,parallel,treatment,Other,all,mixed
NCT03748706,1,1.0,1,0,2.6390573296152584,4.143134726391533,0,0,0,0,0.0,1,0,2,drug,neurological_disorders,non_randomized,unknown,single_group,treatment,Multiple,all,mixed
NCT01634503,1,3.0,1,0,2.302585092994046,6.126869184114185,0,0,0,0,0.0,-1,-1,1,genetic,others,non_randomized,unknown,single_group,treatment,Industry,female,adult
NCT00527592,1,2.0,1,0,4.007333185232471,6.129050210060545,0,0,0,0,0.0,-1,-1,4,drug,opthamological_disorders,,,,,Industry,all,adult
NCT00383721,1,5.0,1,0,7.087573705557973,7.24422751560335,0,0,1,0,0.0,-1,-1,3,drug,respiratory_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT06357949,1,2.0,1,0,3.218875824868201,5.159055299214529,0,0,0,0,0.0,0,0,not applicable,device,neurological_disorders,randomized,single,parallel,treatment,Other,all,mixed
NCT01780246,1,1.0,1,0,2.9444389791664403,5.976350909297934,0,0,1,1,0.0,-1,-1,1,drug,others,non_randomized,unknown,single_group,treatment,Industry,all,child
NCT01979991,1,1.0,1,0,5.220355825078324,7.575071699507561,1,0,1,0,0.0,-1,-1,1,procedure,respiratory_disorders,non_randomized,single,single_group,research,Multiple,all,adult
NCT03123861,1,2.0,1,0,3.828641396489095,7.048386408721883,0,0,0,0,0.0,1,0,4,drug,reproductive_health,randomized,quadruple,parallel,prevention,Other,female,adult
NCT00390273,1,2.0,1,0,3.044522437723423,5.720311776607412,0,0,1,0,1.0,-1,-1,1,drug,others,non_randomized,unknown,factorial,treatment,Multiple,male,adult
NCT04983667,0,2.0,1,0,4.700480365792417,6.408528791059498,0,0,1,0,1.0,0,0,not applicable,dietary_supplement,Multiple,randomized,triple,parallel,prevention,Other,female,adult
NCT05135546,0,2.0,1,0,1.6094379124341005,6.255750041753367,0,0,1,0,0.0,0,0,2,drug,infectious_diseases,randomized,triple,sequential,treatment,Multiple,all,adult
NCT02405910,0,2.0,1,0,0.0,7.991930519852477,0,0,1,0,0.0,-1,-1,2,drug,cancers,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT01201720,1,1.0,1,0,2.5649493574615367,6.556778356158042,0,0,0,0,1.0,0,0,not applicable,procedure,gastrointestinal_disorders,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT00026247,1,1.0,1,0,4.204692619390966,8.010359588919783,0,0,1,0,0.0,0,0,not applicable,procedure,Multiple,non_randomized,unknown,single_group,treatment,Multiple,all,mixed
NCT03758885,1,2.0,1,0,6.710523109452428,6.51025834052315,0,0,0,0,0.0,0,0,3,drug,reproductive_health,randomized,quadruple,parallel,treatment,Industry,female,adult
NCT02925351,1,1.0,2,1,2.19722457733622,6.717804695023691,0,0,0,0,0.0,1,0,1,Multiple,Multiple,non_randomized,unknown,single_group,diagnostic,Other,all,adult
NCT06554483,1,2.0,1,0,3.218875824868201,5.204006687076795,0,0,0,0,0.0,0,0,not applicable,other,Multiple,randomized,single,parallel,supportive_care,Other,all,mixed
NCT01339377,1,1.0,1,0,3.688879454113936,7.441906728051625,0,0,0,0,0.0,-1,-1,1,device,gastrointestinal_disorders,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT04874766,1,2.0,1,0,3.295836866004329,4.564348191467836,0,0,0,0,1.0,0,0,not applicable,other,others,randomized,double,crossover,treatment,Other,all,child
NCT02832674,1,1.0,1,0,4.290459441148391,5.662960480135946,0,0,0,0,1.0,-1,-1,not applicable,device,dermatological_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT02663141,1,2.0,1,0,4.060443010546419,5.905361848054571,0,0,0,0,0.0,-1,-1,2,drug,endocrine/metabolic_disorders,randomized,double,parallel,treatment,Other,all,unknown
NCT02994836,1,2.0,2,1,4.941642422609304,7.640603826393634,0,0,0,0,0.0,0,0,4,Multiple,gastrointestinal_disorders,randomized,quadruple,parallel,treatment,Other,all,adult
NCT05521594,1,2.0,1,0,4.465908118654584,6.3578422665081,0,0,1,0,0.0,0,0,not applicable,procedure,Multiple,,,,,Government,all,mixed
NCT02146157,1,2.0,1,0,4.653960350157523,6.746412128573375,0,0,0,0,1.0,-1,-1,not applicable,dietary_supplement,endocrine/metabolic_disorders,randomized,double,parallel,research,Industry,all,adult
NCT03677492,1,2.0,1,0,5.707110264748875,5.384495062789089,0,0,1,0,0.0,0,0,not applicable,other,reproductive_health,randomized,triple,parallel,other,Government,female,adult
NCT01879280,0,2.0,1,0,0.0,6.595780513961311,0,0,0,0,1.0,-1,-1,not applicable,procedure,others,randomized,triple,parallel,treatment,Other,all,mixed
NCT03444129,1,2.0,1,0,3.4339872044851463,4.882801922586371,0,0,1,0,0.0,0,0,not applicable,behavioral,others,randomized,unknown,parallel,prevention,Multiple,all,adult
NCT01438554,1,1.0,1,0,4.499809670330265,7.822845290279774,0,0,-1,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,other,Multiple,all,adult
NCT03196336,1,2.0,1,0,4.110873864173311,6.914730892718563,0,0,0,0,0.0,-1,-1,not applicable,other,others,randomized,single,parallel,research,Multiple,all,mixed
NCT00515671,1,2.0,1,0,4.77912349311153,7.635786861395585,0,0,0,0,0.0,-1,-1,not applicable,behavioral,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT02776371,1,2.0,1,0,5.71042701737487,6.251903883165888,0,0,1,0,1.0,-1,-1,4,drug,others,randomized,unknown,parallel,treatment,Other,all,mixed
NCT02110095,1,1.0,1,0,2.772588722239781,6.943122422819428,0,0,0,0,0.0,-1,-1,not applicable,device,others,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT01344044,1,3.0,1,0,5.262690188904886,7.57198844937744,0,0,1,0,0.0,-1,-1,3,device,mental_disorders,randomized,single,crossover,treatment,Multiple,all,child
NCT05583591,0,2.0,1,0,4.07753744390572,6.345636360828596,0,0,1,0,1.0,0,1,not applicable,device,opthamological_disorders,randomized,single,parallel,treatment,Industry,all,adult
NCT02502448,1,2.0,2,1,4.262679877041316,5.030437921392435,0,0,1,0,0.0,-1,-1,not applicable,Multiple,others,randomized,single,parallel,supportive_care,Other,all,adult
NCT05737901,1,3.0,1,0,4.290459441148391,6.835184586147301,0,0,0,0,0.0,0,0,not applicable,other,Multiple,non_randomized,unknown,parallel,supportive_care,Multiple,all,adult
NCT02391025,1,1.0,2,1,3.688879454113936,7.9865049385539955,0,0,1,0,0.0,1,0,1,Multiple,cancers,non_randomized,unknown,single_group,diagnostic,Multiple,male,adult
NCT03403374,1,1.0,1,0,3.4339872044851463,6.175867270105761,0,0,0,0,0.0,0,0,4,drug,others,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT02243176,1,2.0,1,0,6.536691597591305,5.902633333401366,0,0,0,0,0.0,-1,-1,4,drug,endocrine/metabolic_disorders,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT02070302,1,2.0,1,0,2.3978952727983707,6.192362489474872,0,0,0,0,0.0,-1,-1,2,drug,neurological_disorders,randomized,double,parallel,treatment,Multiple,all,adult
NCT02300103,1,1.0,1,0,4.248495242049359,6.484635235635252,0,0,0,0,0.0,1,0,2,drug,gastrointestinal_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT03895229,1,1.0,1,0,2.833213344056216,3.258096538021482,0,0,0,0,1.0,0,0,1,drug,Multiple,non_randomized,unknown,single_group,other,Other,all,adult
NCT02396797,1,2.0,1,0,6.919683849847411,7.104144092987527,0,0,0,0,0.0,-1,-1,not applicable,behavioral,Multiple,randomized,unknown,parallel,prevention,Other,all,mixed
NCT00729443,1,2.0,1,0,4.174387269895637,4.820281565605037,0,0,0,0,1.0,-1,-1,1,drug,,randomized,quadruple,parallel,research,Industry,all,adult
NCT02925559,1,2.0,1,0,4.912654885736052,6.71295620067707,0,0,0,0,0.0,-1,-1,4,drug,endocrine/metabolic_disorders,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT02651272,0,1.0,1,0,1.6094379124341005,7.387090235656757,0,0,1,0,0.0,1,0,2,drug,Multiple,non_randomized,unknown,single_group,other,Multiple,all,adult
NCT00796575,0,2.0,1,0,2.833213344056216,3.4339872044851463,0,0,0,0,1.0,-1,-1,1,drug,,randomized,double,parallel,treatment,Industry,all,adult
NCT04799249,1,2.0,1,0,5.272999558563747,7.009408932708637,0,0,1,0,0.0,1,0,3,drug,cancers,randomized,double,parallel,treatment,Industry,all,adult
NCT00533468,1,2.0,1,0,4.262679877041316,5.905361848054571,0,0,1,0,0.0,-1,-1,4,drug,pain_disorders,,,,,Multiple,all,child
NCT02919072,0,2.0,1,0,2.833213344056216,7.4413203897176174,0,0,0,0,0.0,-1,-1,3,drug,others,randomized,quadruple,parallel,treatment,Industry,female,adult
NCT01923974,1,3.0,1,0,3.610917912644224,5.902633333401366,0,0,1,0,1.0,-1,-1,2,drug,others,randomized,quadruple,parallel,research,Other,male,adult
NCT01681433,0,2.0,1,0,4.290459441148391,7.40671073017764,0,0,1,0,0.0,-1,-1,2,drug,Multiple,randomized,unknown,crossover,treatment,Multiple,male,adult
NCT02967549,1,2.0,1,0,2.9444389791664403,6.459904454377535,0,0,0,0,0.0,-1,-1,not applicable,device,respiratory_disorders,randomized,unknown,crossover,treatment,Other,all,child
NCT01751789,1,2.0,2,1,5.817111159963204,7.664346632098617,0,0,1,0,0.0,-1,-1,not applicable,Multiple,others,randomized,unknown,parallel,treatment,Other,all,mixed
NCT00663754,1,3.0,1,0,5.726847747587197,7.927324360309794,0,0,1,0,1.0,-1,-1,not applicable,behavioral,mental_disorders,randomized,double,parallel,prevention,Multiple,female,mixed
NCT05566938,1,1.0,1,0,4.852030263919617,5.8971538676367405,0,0,0,0,1.0,0,0,not applicable,other,others,non_randomized,unknown,single_group,other,Multiple,all,senior
NCT03241992,1,2.0,1,0,4.859812404361672,6.068425588244111,0,0,0,0,0.0,0,0,not applicable,behavioral,gastrointestinal_disorders,randomized,unknown,parallel,treatment,Other,all,adult
NCT00003600,1,2.0,2,1,5.84354441703136,8.306472160100585,0,0,1,0,0.0,-1,-1,3,Multiple,Multiple,randomized,double,parallel,supportive_care,Multiple,all,adult
NCT02558933,1,1.0,1,0,3.610917912644224,6.309918278226516,0,0,0,0,0.0,-1,-1,not applicable,dietary_supplement,others,non_randomized,unknown,single_group,treatment,Other,all,child
NCT03574129,1,2.0,1,0,6.999422467507961,6.3818160174060985,0,0,-1,0,0.0,0,0,not applicable,behavioral,Multiple,randomized,unknown,parallel,supportive_care,Multiple,all,mixed
